Waktu,Beban_MW,Suhu_C,Jam,Hari_Minggu,Bulan,Adalah_Libur
2023-11-10 06:00:00,63.92,31.2,6,4,11,0
2023-11-10 07:00:00,67.11,30.0,7,4,11,0
2023-11-10 08:00:00,73.73,27.0,8,4,11,0
2023-11-10 09:00:00,76.44,26.5,9,4,11,0
2023-11-10 10:00:00,75.58,26.7,10,4,11,0
2023-11-10 11:00:00,80.7,25.7,11,4,11,0
2023-11-10 12:00:00,84.54,24.5,12,4,11,0
2023-11-10 13:00:00,84.07,23.2,13,4,11,0
2023-11-10 14:00:00,82.8,23.5,14,4,11,0
2023-11-10 15:00:00,82.38,23.7,15,4,11,0
2023-11-10 16:00:00,87.01,24.8,16,4,11,0
2023-11-10 17:00:00,89.85,26.5,17,4,11,0
2023-11-10 18:00:00,95.59,25.5,18,4,11,0
2023-11-10 19:00:00,95.57,26.1,19,4,11,0
2023-11-10 20:00:00,94.51,27.9,20,4,11,0
2023-11-10 21:00:00,99.71,29.9,21,4,11,0
2023-11-10 22:00:00,84.55,28.8,22,4,11,0
2023-11-10 23:00:00,77.2,32.0,23,4,11,0
2023-11-11 00:00:00,46.73,31.3,0,5,11,1
2023-11-11 01:00:00,49.25,31.3,1,5,11,1
2023-11-11 02:00:00,49.85,30.7,2,5,11,1
2023-11-11 03:00:00,51.28,32.4,3,5,11,1
2023-11-11 04:00:00,49.36,31.3,4,5,11,1
2023-11-11 05:00:00,50.22,31.0,5,5,11,1
2023-11-11 06:00:00,53.72,29.3,6,5,11,1
2023-11-11 07:00:00,58.08,28.8,7,5,11,1
2023-11-11 08:00:00,65.24,27.6,8,5,11,1
2023-11-11 09:00:00,72.92,26.9,9,5,11,1
2023-11-11 10:00:00,72.63,25.5,10,5,11,1
2023-11-11 11:00:00,71.05,23.9,11,5,11,1
2023-11-11 12:00:00,72.65,26.7,12,5,11,1
2023-11-11 13:00:00,74.8,23.0,13,5,11,1
2023-11-11 14:00:00,77.18,24.1,14,5,11,1
2023-11-11 15:00:00,79.12,22.7,15,5,11,1
2023-11-11 16:00:00,75.78,22.9,16,5,11,1
2023-11-11 17:00:00,84.85,25.2,17,5,11,1
2023-11-11 18:00:00,87.31,26.1,18,5,11,1
2023-11-11 19:00:00,84.31,28.0,19,5,11,1
2023-11-11 20:00:00,85.65,28.3,20,5,11,1
2023-11-11 21:00:00,86.14,28.9,21,5,11,1
2023-11-11 22:00:00,77.82,29.2,22,5,11,1
2023-11-11 23:00:00,71.22,32.0,23,5,11,1
2023-11-12 00:00:00,49.49,32.2,0,6,11,1
2023-11-12 01:00:00,46.5,30.9,1,6,11,1
2023-11-12 02:00:00,49.74,32.0,2,6,11,1
2023-11-12 03:00:00,51.54,32.0,3,6,11,1
2023-11-12 04:00:00,52.08,31.2,4,6,11,1
2023-11-12 05:00:00,54.68,31.4,5,6,11,1
2023-11-12 06:00:00,55.14,30.7,6,6,11,1
2023-11-12 07:00:00,58.91,28.9,7,6,11,1
2023-11-12 08:00:00,61.72,27.8,8,6,11,1
2023-11-12 09:00:00,68.34,28.2,9,6,11,1
2023-11-12 10:00:00,68.7,26.7,10,6,11,1
2023-11-12 11:00:00,72.0,25.2,11,6,11,1
2023-11-12 12:00:00,73.38,23.2,12,6,11,1
2023-11-12 13:00:00,76.37,24.4,13,6,11,1
2023-11-12 14:00:00,76.05,24.6,14,6,11,1
2023-11-12 15:00:00,77.31,21.9,15,6,11,1
2023-11-12 16:00:00,76.73,24.7,16,6,11,1
2023-11-12 17:00:00,80.32,24.8,17,6,11,1
2023-11-12 18:00:00,80.53,25.8,18,6,11,1
2023-11-12 19:00:00,86.01,26.2,19,6,11,1
2023-11-12 20:00:00,89.39,27.9,20,6,11,1
2023-11-12 21:00:00,92.85,30.1,21,6,11,1
2023-11-12 22:00:00,79.75,29.6,22,6,11,1
2023-11-12 23:00:00,73.39,31.6,23,6,11,1
2023-11-13 00:00:00,52.39,30.8,0,0,11,0
2023-11-13 01:00:00,55.32,32.5,1,0,11,0
2023-11-13 02:00:00,55.57,32.0,2,0,11,0
2023-11-13 03:00:00,56.51,32.1,3,0,11,0
2023-11-13 04:00:00,57.56,31.5,4,0,11,0
2023-11-13 05:00:00,57.18,31.3,5,0,11,0
2023-11-13 06:00:00,60.5,27.9,6,0,11,0
2023-11-13 07:00:00,64.87,27.9,7,0,11,0
2023-11-13 08:00:00,72.74,28.3,8,0,11,0
2023-11-13 09:00:00,76.35,25.3,9,0,11,0
2023-11-13 10:00:00,79.39,25.6,10,0,11,0
2023-11-13 11:00:00,81.68,25.1,11,0,11,0
2023-11-13 12:00:00,82.86,23.9,12,0,11,0
2023-11-13 13:00:00,85.26,23.6,13,0,11,0
2023-11-13 14:00:00,84.7,24.2,14,0,11,0
2023-11-13 15:00:00,85.84,24.9,15,0,11,0
2023-11-13 16:00:00,84.25,23.8,16,0,11,0
2023-11-13 17:00:00,87.8,24.7,17,0,11,0
2023-11-13 18:00:00,93.78,25.4,18,0,11,0
2023-11-13 19:00:00,94.93,25.0,19,0,11,0
2023-11-13 20:00:00,97.81,28.1,20,0,11,0
2023-11-13 21:00:00,97.37,29.8,21,0,11,0
2023-11-13 22:00:00,85.58,30.8,22,0,11,0
2023-11-13 23:00:00,76.9,30.1,23,0,11,0
2023-11-14 00:00:00,52.44,30.5,0,1,11,0
2023-11-14 01:00:00,54.77,31.9,1,1,11,0
2023-11-14 02:00:00,56.15,32.7,2,1,11,0
2023-11-14 03:00:00,54.8,32.0,3,1,11,0
2023-11-14 04:00:00,56.11,31.7,4,1,11,0
2023-11-14 05:00:00,58.72,31.7,5,1,11,0
2023-11-14 06:00:00,59.21,29.4,6,1,11,0
2023-11-14 07:00:00,65.97,28.9,7,1,11,0
2023-11-14 08:00:00,72.5,29.3,8,1,11,0
2023-11-14 09:00:00,79.51,26.8,9,1,11,0
2023-11-14 10:00:00,80.28,25.0,10,1,11,0
2023-11-14 11:00:00,82.4,24.6,11,1,11,0
2023-11-14 12:00:00,82.41,23.8,12,1,11,0
2023-11-14 13:00:00,82.64,24.4,13,1,11,0
2023-11-14 14:00:00,84.04,23.3,14,1,11,0
2023-11-14 15:00:00,83.52,24.4,15,1,11,0
2023-11-14 16:00:00,86.02,23.9,16,1,11,0
2023-11-14 17:00:00,90.05,23.5,17,1,11,0
2023-11-14 18:00:00,92.12,26.2,18,1,11,0
2023-11-14 19:00:00,94.42,27.1,19,1,11,0
2023-11-14 20:00:00,98.97,28.4,20,1,11,0
2023-11-14 21:00:00,97.68,28.5,21,1,11,0
2023-11-14 22:00:00,85.28,29.4,22,1,11,0
2023-11-14 23:00:00,78.45,31.1,23,1,11,0
2023-11-15 00:00:00,55.81,32.7,0,2,11,0
2023-11-15 01:00:00,54.9,31.9,1,2,11,0
2023-11-15 02:00:00,54.22,32.3,2,2,11,0
2023-11-15 03:00:00,55.08,31.6,3,2,11,0
2023-11-15 04:00:00,54.34,30.2,4,2,11,0
2023-11-15 05:00:00,59.62,31.6,5,2,11,0
2023-11-15 06:00:00,64.18,30.7,6,2,11,0
2023-11-15 07:00:00,66.3,29.6,7,2,11,0
2023-11-15 08:00:00,71.18,27.9,8,2,11,0
2023-11-15 09:00:00,77.85,27.4,9,2,11,0
2023-11-15 10:00:00,79.46,26.7,10,2,11,0
2023-11-15 11:00:00,79.4,26.5,11,2,11,0
2023-11-15 12:00:00,81.54,25.3,12,2,11,0
2023-11-15 13:00:00,81.66,24.2,13,2,11,0
2023-11-15 14:00:00,87.13,23.0,14,2,11,0
2023-11-15 15:00:00,82.16,24.3,15,2,11,0
2023-11-15 16:00:00,82.14,24.7,16,2,11,0
2023-11-15 17:00:00,92.04,25.7,17,2,11,0
2023-11-15 18:00:00,90.61,27.1,18,2,11,0
2023-11-15 19:00:00,93.47,26.9,19,2,11,0
2023-11-15 20:00:00,96.89,29.7,20,2,11,0
2023-11-15 21:00:00,97.71,27.6,21,2,11,0
2023-11-15 22:00:00,87.28,30.3,22,2,11,0
2023-11-15 23:00:00,79.75,30.2,23,2,11,0
2023-11-16 00:00:00,50.86,29.9,0,3,11,0
2023-11-16 01:00:00,55.23,31.7,1,3,11,0
2023-11-16 02:00:00,54.3,30.8,2,3,11,0
2023-11-16 03:00:00,58.31,31.7,3,3,11,0
2023-11-16 04:00:00,58.03,31.5,4,3,11,0
2023-11-16 05:00:00,58.26,31.7,5,3,11,0
2023-11-16 06:00:00,61.41,28.8,6,3,11,0
2023-11-16 07:00:00,67.0,29.8,7,3,11,0
2023-11-16 08:00:00,71.71,28.1,8,3,11,0
2023-11-16 09:00:00,75.83,27.8,9,3,11,0
2023-11-16 10:00:00,78.11,25.7,10,3,11,0
2023-11-16 11:00:00,84.11,24.1,11,3,11,0
2023-11-16 12:00:00,80.03,23.6,12,3,11,0
2023-11-16 13:00:00,82.95,23.1,13,3,11,0
2023-11-16 14:00:00,84.89,24.4,14,3,11,0
2023-11-16 15:00:00,84.95,25.3,15,3,11,0
2023-11-16 16:00:00,85.68,24.1,16,3,11,0
2023-11-16 17:00:00,90.45,25.7,17,3,11,0
2023-11-16 18:00:00,93.62,24.8,18,3,11,0
2023-11-16 19:00:00,96.46,27.1,19,3,11,0
2023-11-16 20:00:00,98.28,28.5,20,3,11,0
2023-11-16 21:00:00,95.96,27.9,21,3,11,0
2023-11-16 22:00:00,88.06,29.8,22,3,11,0
2023-11-16 23:00:00,76.92,31.4,23,3,11,0
2023-11-17 00:00:00,49.21,29.1,0,4,11,0
2023-11-17 01:00:00,54.35,32.9,1,4,11,0
2023-11-17 02:00:00,55.77,32.3,2,4,11,0
2023-11-17 03:00:00,56.1,32.4,3,4,11,0
2023-11-17 04:00:00,54.87,31.1,4,4,11,0
2023-11-17 05:00:00,55.16,29.5,5,4,11,0
2023-11-17 06:00:00,60.33,30.4,6,4,11,0
2023-11-17 07:00:00,68.08,29.0,7,4,11,0
2023-11-17 08:00:00,71.31,28.0,8,4,11,0
2023-11-17 09:00:00,79.27,27.8,9,4,11,0
2023-11-17 10:00:00,78.59,26.6,10,4,11,0
2023-11-17 11:00:00,79.03,26.7,11,4,11,0
2023-11-17 12:00:00,83.79,24.7,12,4,11,0
2023-11-17 13:00:00,84.15,23.6,13,4,11,0
2023-11-17 14:00:00,88.14,23.8,14,4,11,0
2023-11-17 15:00:00,84.28,24.5,15,4,11,0
2023-11-17 16:00:00,84.32,25.3,16,4,11,0
2023-11-17 17:00:00,93.04,24.0,17,4,11,0
2023-11-17 18:00:00,94.64,26.0,18,4,11,0
2023-11-17 19:00:00,94.66,28.3,19,4,11,0
2023-11-17 20:00:00,102.11,27.8,20,4,11,0
2023-11-17 21:00:00,96.89,29.8,21,4,11,0
2023-11-17 22:00:00,85.66,30.4,22,4,11,0
2023-11-17 23:00:00,77.37,31.6,23,4,11,0
2023-11-18 00:00:00,46.7,30.8,0,5,11,1
2023-11-18 01:00:00,49.87,31.2,1,5,11,1
2023-11-18 02:00:00,50.09,32.0,2,5,11,1
2023-11-18 03:00:00,51.12,30.6,3,5,11,1
2023-11-18 04:00:00,51.63,31.2,4,5,11,1
2023-11-18 05:00:00,53.02,31.0,5,5,11,1
2023-11-18 06:00:00,57.94,31.4,6,5,11,1
2023-11-18 07:00:00,60.71,29.4,7,5,11,1
2023-11-18 08:00:00,65.92,28.5,8,5,11,1
2023-11-18 09:00:00,69.16,27.9,9,5,11,1
2023-11-18 10:00:00,70.56,25.2,10,5,11,1
2023-11-18 11:00:00,73.35,25.0,11,5,11,1
2023-11-18 12:00:00,76.81,26.5,12,5,11,1
2023-11-18 13:00:00,73.11,24.1,13,5,11,1
2023-11-18 14:00:00,73.22,24.9,14,5,11,1
2023-11-18 15:00:00,76.11,24.9,15,5,11,1
2023-11-18 16:00:00,78.23,23.4,16,5,11,1
2023-11-18 17:00:00,82.23,25.4,17,5,11,1
2023-11-18 18:00:00,81.45,26.1,18,5,11,1
2023-11-18 19:00:00,85.09,27.2,19,5,11,1
2023-11-18 20:00:00,83.14,27.4,20,5,11,1
2023-11-18 21:00:00,87.98,28.1,21,5,11,1
2023-11-18 22:00:00,77.68,29.6,22,5,11,1
2023-11-18 23:00:00,70.18,30.8,23,5,11,1
2023-11-19 00:00:00,49.3,32.4,0,6,11,1
2023-11-19 01:00:00,51.1,33.3,1,6,11,1
2023-11-19 02:00:00,51.05,33.1,2,6,11,1
2023-11-19 03:00:00,52.98,32.6,3,6,11,1
2023-11-19 04:00:00,51.41,30.7,4,6,11,1
2023-11-19 05:00:00,49.39,30.5,5,6,11,1
2023-11-19 06:00:00,55.78,30.2,6,6,11,1
2023-11-19 07:00:00,58.36,28.5,7,6,11,1
2023-11-19 08:00:00,63.11,28.5,8,6,11,1
2023-11-19 09:00:00,70.81,27.5,9,6,11,1
2023-11-19 10:00:00,70.77,26.4,10,6,11,1
2023-11-19 11:00:00,72.59,26.0,11,6,11,1
2023-11-19 12:00:00,72.68,23.8,12,6,11,1
2023-11-19 13:00:00,76.21,24.9,13,6,11,1
2023-11-19 14:00:00,77.66,23.4,14,6,11,1
2023-11-19 15:00:00,80.1,23.4,15,6,11,1
2023-11-19 16:00:00,76.25,25.0,16,6,11,1
2023-11-19 17:00:00,79.59,26.1,17,6,11,1
2023-11-19 18:00:00,82.64,26.4,18,6,11,1
2023-11-19 19:00:00,86.49,27.0,19,6,11,1
2023-11-19 20:00:00,84.91,28.2,20,6,11,1
2023-11-19 21:00:00,84.17,29.1,21,6,11,1
2023-11-19 22:00:00,76.35,29.1,22,6,11,1
2023-11-19 23:00:00,68.32,29.8,23,6,11,1
2023-11-20 00:00:00,51.62,31.4,0,0,11,0
2023-11-20 01:00:00,54.51,31.9,1,0,11,0
2023-11-20 02:00:00,55.38,32.0,2,0,11,0
2023-11-20 03:00:00,57.78,32.4,3,0,11,0
2023-11-20 04:00:00,56.23,31.3,4,0,11,0
2023-11-20 05:00:00,58.32,31.3,5,0,11,0
2023-11-20 06:00:00,61.18,29.9,6,0,11,0
2023-11-20 07:00:00,66.73,30.5,7,0,11,0
2023-11-20 08:00:00,71.33,28.1,8,0,11,0
2023-11-20 09:00:00,75.36,28.8,9,0,11,0
2023-11-20 10:00:00,82.08,26.3,10,0,11,0
2023-11-20 11:00:00,81.12,25.0,11,0,11,0
2023-11-20 12:00:00,80.68,23.8,12,0,11,0
2023-11-20 13:00:00,83.4,23.0,13,0,11,0
2023-11-20 14:00:00,81.03,23.2,14,0,11,0
2023-11-20 15:00:00,87.4,23.4,15,0,11,0
2023-11-20 16:00:00,87.24,24.9,16,0,11,0
2023-11-20 17:00:00,91.46,24.8,17,0,11,0
2023-11-20 18:00:00,93.4,26.1,18,0,11,0
2023-11-20 19:00:00,92.07,28.0,19,0,11,0
2023-11-20 20:00:00,93.73,27.9,20,0,11,0
2023-11-20 21:00:00,95.34,30.7,21,0,11,0
2023-11-20 22:00:00,85.94,29.1,22,0,11,0
2023-11-20 23:00:00,79.3,30.7,23,0,11,0
2023-11-21 00:00:00,51.82,31.0,0,1,11,0
2023-11-21 01:00:00,55.48,32.6,1,1,11,0
2023-11-21 02:00:00,54.28,30.2,2,1,11,0
2023-11-21 03:00:00,53.28,30.7,3,1,11,0
2023-11-21 04:00:00,58.73,31.4,4,1,11,0
2023-11-21 05:00:00,59.92,32.1,5,1,11,0
2023-11-21 06:00:00,62.72,30.2,6,1,11,0
2023-11-21 07:00:00,67.56,28.0,7,1,11,0
2023-11-21 08:00:00,73.43,27.0,8,1,11,0
2023-11-21 09:00:00,78.23,28.3,9,1,11,0
2023-11-21 10:00:00,81.53,25.5,10,1,11,0
2023-11-21 11:00:00,80.19,24.4,11,1,11,0
2023-11-21 12:00:00,82.67,25.7,12,1,11,0
2023-11-21 13:00:00,86.15,24.9,13,1,11,0
2023-11-21 14:00:00,80.63,25.0,14,1,11,0
2023-11-21 15:00:00,85.77,23.4,15,1,11,0
2023-11-21 16:00:00,86.24,23.3,16,1,11,0
2023-11-21 17:00:00,88.26,25.3,17,1,11,0
2023-11-21 18:00:00,93.33,26.3,18,1,11,0
2023-11-21 19:00:00,92.94,27.3,19,1,11,0
2023-11-21 20:00:00,96.91,29.2,20,1,11,0
2023-11-21 21:00:00,96.28,27.6,21,1,11,0
2023-11-21 22:00:00,86.55,30.7,22,1,11,0
2023-11-21 23:00:00,78.53,30.0,23,1,11,0
2023-11-22 00:00:00,53.1,32.1,0,2,11,0
2023-11-22 01:00:00,54.09,31.5,1,2,11,0
2023-11-22 02:00:00,55.93,31.3,2,2,11,0
2023-11-22 03:00:00,54.84,31.4,3,2,11,0
2023-11-22 04:00:00,55.5,30.3,4,2,11,0
2023-11-22 05:00:00,56.72,30.9,5,2,11,0
2023-11-22 06:00:00,60.84,29.4,6,2,11,0
2023-11-22 07:00:00,69.98,29.7,7,2,11,0
2023-11-22 08:00:00,72.72,28.5,8,2,11,0
2023-11-22 09:00:00,78.26,28.3,9,2,11,0
2023-11-22 10:00:00,80.15,26.3,10,2,11,0
2023-11-22 11:00:00,81.57,25.6,11,2,11,0
2023-11-22 12:00:00,79.05,25.7,12,2,11,0
2023-11-22 13:00:00,87.73,23.6,13,2,11,0
2023-11-22 14:00:00,82.65,22.8,14,2,11,0
2023-11-22 15:00:00,87.89,24.3,15,2,11,0
2023-11-22 16:00:00,86.06,23.4,16,2,11,0
2023-11-22 17:00:00,91.59,27.1,17,2,11,0
2023-11-22 18:00:00,92.28,27.2,18,2,11,0
2023-11-22 19:00:00,99.12,28.7,19,2,11,0
2023-11-22 20:00:00,97.06,28.0,20,2,11,0
2023-11-22 21:00:00,97.09,29.5,21,2,11,0
2023-11-22 22:00:00,85.92,29.6,22,2,11,0
2023-11-22 23:00:00,77.76,31.5,23,2,11,0
2023-11-23 00:00:00,51.63,30.5,0,3,11,0
2023-11-23 01:00:00,50.87,29.8,1,3,11,0
2023-11-23 02:00:00,55.42,31.4,2,3,11,0
2023-11-23 03:00:00,54.28,30.7,3,3,11,0
2023-11-23 04:00:00,59.3,32.6,4,3,11,0
2023-11-23 05:00:00,59.97,32.3,5,3,11,0
2023-11-23 06:00:00,60.61,28.9,6,3,11,0
2023-11-23 07:00:00,68.44,30.1,7,3,11,0
2023-11-23 08:00:00,72.96,28.8,8,3,11,0
2023-11-23 09:00:00,75.59,25.7,9,3,11,0
2023-11-23 10:00:00,81.99,25.7,10,3,11,0
2023-11-23 11:00:00,80.5,24.7,11,3,11,0
2023-11-23 12:00:00,83.04,25.1,12,3,11,0
2023-11-23 13:00:00,85.18,23.2,13,3,11,0
2023-11-23 14:00:00,80.96,23.9,14,3,11,0
2023-11-23 15:00:00,83.97,23.6,15,3,11,0
2023-11-23 16:00:00,86.43,24.9,16,3,11,0
2023-11-23 17:00:00,91.38,25.0,17,3,11,0
2023-11-23 18:00:00,94.06,25.6,18,3,11,0
2023-11-23 19:00:00,94.55,26.8,19,3,11,0
2023-11-23 20:00:00,98.93,29.6,20,3,11,0
2023-11-23 21:00:00,96.67,28.7,21,3,11,0
2023-11-23 22:00:00,88.69,29.2,22,3,11,0
2023-11-23 23:00:00,77.04,31.3,23,3,11,0
2023-11-24 00:00:00,52.42,31.3,0,4,11,0
2023-11-24 01:00:00,52.28,30.7,1,4,11,0
2023-11-24 02:00:00,58.01,33.8,2,4,11,0
2023-11-24 03:00:00,55.73,31.6,3,4,11,0
2023-11-24 04:00:00,56.33,31.2,4,4,11,0
2023-11-24 05:00:00,56.62,31.0,5,4,11,0
2023-11-24 06:00:00,63.02,31.4,6,4,11,0
2023-11-24 07:00:00,66.37,27.7,7,4,11,0
2023-11-24 08:00:00,69.27,28.2,8,4,11,0
2023-11-24 09:00:00,74.33,28.6,9,4,11,0
2023-11-24 10:00:00,79.43,26.1,10,4,11,0
2023-11-24 11:00:00,76.58,24.2,11,4,11,0
2023-11-24 12:00:00,81.63,24.0,12,4,11,0
2023-11-24 13:00:00,83.4,24.3,13,4,11,0
2023-11-24 14:00:00,85.94,25.1,14,4,11,0
2023-11-24 15:00:00,83.95,23.9,15,4,11,0
2023-11-24 16:00:00,87.62,25.2,16,4,11,0
2023-11-24 17:00:00,92.76,24.0,17,4,11,0
2023-11-24 18:00:00,90.12,24.8,18,4,11,0
2023-11-24 19:00:00,93.86,26.6,19,4,11,0
2023-11-24 20:00:00,99.0,29.2,20,4,11,0
2023-11-24 21:00:00,95.28,29.1,21,4,11,0
2023-11-24 22:00:00,87.44,30.2,22,4,11,0
2023-11-24 23:00:00,80.28,31.1,23,4,11,0
2023-11-25 00:00:00,48.37,32.4,0,5,11,1
2023-11-25 01:00:00,49.72,31.4,1,5,11,1
2023-11-25 02:00:00,50.08,32.6,2,5,11,1
2023-11-25 03:00:00,47.3,31.2,3,5,11,1
2023-11-25 04:00:00,54.74,33.1,4,5,11,1
2023-11-25 05:00:00,51.38,30.2,5,5,11,1
2023-11-25 06:00:00,55.56,29.3,6,5,11,1
2023-11-25 07:00:00,58.94,29.5,7,5,11,1
2023-11-25 08:00:00,63.47,28.1,8,5,11,1
2023-11-25 09:00:00,71.73,27.2,9,5,11,1
2023-11-25 10:00:00,71.78,26.2,10,5,11,1
2023-11-25 11:00:00,72.63,24.3,11,5,11,1
2023-11-25 12:00:00,74.09,25.8,12,5,11,1
2023-11-25 13:00:00,78.05,24.9,13,5,11,1
2023-11-25 14:00:00,77.73,25.1,14,5,11,1
2023-11-25 15:00:00,75.76,23.7,15,5,11,1
2023-11-25 16:00:00,74.24,24.9,16,5,11,1
2023-11-25 17:00:00,83.18,25.3,17,5,11,1
2023-11-25 18:00:00,81.89,26.9,18,5,11,1
2023-11-25 19:00:00,82.79,27.9,19,5,11,1
2023-11-25 20:00:00,88.78,28.2,20,5,11,1
2023-11-25 21:00:00,88.43,27.8,21,5,11,1
2023-11-25 22:00:00,81.0,31.4,22,5,11,1
2023-11-25 23:00:00,69.09,31.3,23,5,11,1
2023-11-26 00:00:00,48.92,31.0,0,6,11,1
2023-11-26 01:00:00,50.59,32.2,1,6,11,1
2023-11-26 02:00:00,48.53,30.8,2,6,11,1
2023-11-26 03:00:00,51.52,32.7,3,6,11,1
2023-11-26 04:00:00,50.18,30.3,4,6,11,1
2023-11-26 05:00:00,51.01,30.7,5,6,11,1
2023-11-26 06:00:00,58.63,30.2,6,6,11,1
2023-11-26 07:00:00,60.33,29.9,7,6,11,1
2023-11-26 08:00:00,63.39,28.1,8,6,11,1
2023-11-26 09:00:00,72.39,27.5,9,6,11,1
2023-11-26 10:00:00,70.54,26.0,10,6,11,1
2023-11-26 11:00:00,74.04,25.1,11,6,11,1
2023-11-26 12:00:00,74.81,24.6,12,6,11,1
2023-11-26 13:00:00,75.51,24.0,13,6,11,1
2023-11-26 14:00:00,74.95,22.7,14,6,11,1
2023-11-26 15:00:00,76.46,23.5,15,6,11,1
2023-11-26 16:00:00,74.62,24.7,16,6,11,1
2023-11-26 17:00:00,82.1,25.0,17,6,11,1
2023-11-26 18:00:00,84.93,25.9,18,6,11,1
2023-11-26 19:00:00,88.07,26.7,19,6,11,1
2023-11-26 20:00:00,84.33,27.3,20,6,11,1
2023-11-26 21:00:00,86.34,28.6,21,6,11,1
2023-11-26 22:00:00,77.57,29.8,22,6,11,1
2023-11-26 23:00:00,70.7,30.8,23,6,11,1
2023-11-27 00:00:00,51.68,31.8,0,0,11,0
2023-11-27 01:00:00,53.15,31.7,1,0,11,0
2023-11-27 02:00:00,52.81,31.2,2,0,11,0
2023-11-27 03:00:00,53.47,30.7,3,0,11,0
2023-11-27 04:00:00,58.65,33.5,4,0,11,0
2023-11-27 05:00:00,57.82,29.9,5,0,11,0
2023-11-27 06:00:00,61.8,29.6,6,0,11,0
2023-11-27 07:00:00,66.94,29.4,7,0,11,0
2023-11-27 08:00:00,73.96,28.3,8,0,11,0
2023-11-27 09:00:00,78.36,27.4,9,0,11,0
2023-11-27 10:00:00,80.07,25.6,10,0,11,0
2023-11-27 11:00:00,80.16,25.4,11,0,11,0
2023-11-27 12:00:00,80.93,24.6,12,0,11,0
2023-11-27 13:00:00,81.89,23.9,13,0,11,0
2023-11-27 14:00:00,84.06,24.2,14,0,11,0
2023-11-27 15:00:00,84.59,25.0,15,0,11,0
2023-11-27 16:00:00,85.61,24.5,16,0,11,0
2023-11-27 17:00:00,91.21,25.2,17,0,11,0
2023-11-27 18:00:00,92.17,26.9,18,0,11,0
2023-11-27 19:00:00,92.72,27.7,19,0,11,0
2023-11-27 20:00:00,97.04,29.3,20,0,11,0
2023-11-27 21:00:00,95.53,27.6,21,0,11,0
2023-11-27 22:00:00,88.71,30.7,22,0,11,0
2023-11-27 23:00:00,75.68,31.3,23,0,11,0
2023-11-28 00:00:00,52.27,30.8,0,1,11,0
2023-11-28 01:00:00,55.27,32.1,1,1,11,0
2023-11-28 02:00:00,57.04,32.8,2,1,11,0
2023-11-28 03:00:00,55.33,31.2,3,1,11,0
2023-11-28 04:00:00,58.24,31.8,4,1,11,0
2023-11-28 05:00:00,56.62,31.5,5,1,11,0
2023-11-28 06:00:00,60.69,29.1,6,1,11,0
2023-11-28 07:00:00,66.13,28.9,7,1,11,0
2023-11-28 08:00:00,73.52,28.2,8,1,11,0
2023-11-28 09:00:00,74.76,26.3,9,1,11,0
2023-11-28 10:00:00,77.72,25.3,10,1,11,0
2023-11-28 11:00:00,83.62,25.1,11,1,11,0
2023-11-28 12:00:00,78.1,25.2,12,1,11,0
2023-11-28 13:00:00,85.33,24.7,13,1,11,0
2023-11-28 14:00:00,83.9,23.3,14,1,11,0
2023-11-28 15:00:00,85.47,24.7,15,1,11,0
2023-11-28 16:00:00,87.37,23.9,16,1,11,0
2023-11-28 17:00:00,91.79,23.9,17,1,11,0
2023-11-28 18:00:00,95.39,25.7,18,1,11,0
2023-11-28 19:00:00,93.49,27.9,19,1,11,0
2023-11-28 20:00:00,95.27,28.5,20,1,11,0
2023-11-28 21:00:00,97.92,29.0,21,1,11,0
2023-11-28 22:00:00,86.2,29.7,22,1,11,0
2023-11-28 23:00:00,78.39,30.5,23,1,11,0
2023-11-29 00:00:00,54.04,31.6,0,2,11,0
2023-11-29 01:00:00,54.07,31.0,1,2,11,0
2023-11-29 02:00:00,53.52,31.7,2,2,11,0
2023-11-29 03:00:00,55.79,31.7,3,2,11,0
2023-11-29 04:00:00,55.91,30.4,4,2,11,0
2023-11-29 05:00:00,56.15,30.2,5,2,11,0
2023-11-29 06:00:00,62.33,30.3,6,2,11,0
2023-11-29 07:00:00,66.76,29.0,7,2,11,0
2023-11-29 08:00:00,71.35,27.8,8,2,11,0
2023-11-29 09:00:00,77.5,26.2,9,2,11,0
2023-11-29 10:00:00,77.54,27.3,10,2,11,0
2023-11-29 11:00:00,80.15,24.5,11,2,11,0
2023-11-29 12:00:00,79.52,24.7,12,2,11,0
2023-11-29 13:00:00,84.2,23.7,13,2,11,0
2023-11-29 14:00:00,84.73,24.0,14,2,11,0
2023-11-29 15:00:00,83.55,24.5,15,2,11,0
2023-11-29 16:00:00,87.98,23.4,16,2,11,0
2023-11-29 17:00:00,90.84,25.2,17,2,11,0
2023-11-29 18:00:00,93.34,27.0,18,2,11,0
2023-11-29 19:00:00,93.22,28.4,19,2,11,0
2023-11-29 20:00:00,95.17,27.9,20,2,11,0
2023-11-29 21:00:00,97.18,29.1,21,2,11,0
2023-11-29 22:00:00,88.89,31.8,22,2,11,0
2023-11-29 23:00:00,78.96,31.7,23,2,11,0
2023-11-30 00:00:00,52.96,31.0,0,3,11,0
2023-11-30 01:00:00,53.19,31.4,1,3,11,0
2023-11-30 02:00:00,55.09,32.8,2,3,11,0
2023-11-30 03:00:00,53.86,31.1,3,3,11,0
2023-11-30 04:00:00,59.39,32.3,4,3,11,0
2023-11-30 05:00:00,58.48,31.1,5,3,11,0
2023-11-30 06:00:00,63.12,30.4,6,3,11,0
